x,y
4.724647257778371,4.253429551175635
6.2251034612955705,4.889567541039722
3.7265106146956226,5.031786151729384
5.462358334315619,5.353548350260829
3.938020679263948,4.738645327189676
3.8286014819566687,3.142912561922099
4.855183746872959,4.516131886738819
4.220203022641696,6.213905946358988
2.87748798911323,4.8622331890596096
4.582677375426359,4.593463472977641
6.060951150092669,4.896477503815301
5.141816828676621,5.581819743347191
6.354540640135772,5.461577056767499
4.34828472398388,5.000038117194301
5.889754309871687,3.8437185317439093
8.564102579728624,7.611103709865709
6.122636678208062,5.378912503528793
6.418327002912612,6.462166046901676
5.443976322304692,6.945535156218746
5.188721209081954,6.36882478225216
6.071840815429787,8.490721916959023
7.195499335275327,6.528395666452174
8.81235465153146,4.705862521200583
7.651209345842354,5.869503550497772
6.222653344237882,8.115938454123079
8.339453016547925,5.232566348610851
7.424412458828314,8.089309045104613
6.615814319001878,7.6322014141604555
6.450344099120177,7.521125739508936
7.108349548763179,7.261668476887394
9.338522308658881,10.705928389001471
9.641402158014643,10.731982454313478
9.963633467181314,10.588914218632357
9.220365191846518,10.47633669040962
10.83388011509199,11.313792691138834
9.398291401775934,9.452836199574191
10.609650792871482,10.758932155211902
8.814080817662807,10.929399433126534
10.54695202268958,9.130407660348778
11.223427913460977,9.867569637592485
9.495103791700876,9.555242197388077
10.37713619586828,9.362893500123262
9.895246821071296,9.848957985380208
10.844626030203173,10.908642390744845
10.982421563000175,8.819049121233641
