x,y
6.64948939383067,5.982895596083897
5.960197289146388,2.5745659335337483
4.963510813401596,3.892953636191467
5.419886898564857,4.852774415535563
6.365268362138888,5.475827322786953
6.179491943163464,4.300371354896085
3.583330616122624,4.384925460196177
4.974469379207839,5.568727603332623
8.388963426036279,4.936614272509036
3.5660824992608346,4.4810273364509206
4.304606038030859,5.722222210660194
2.6888044783330627,5.094892991300497
5.234759806948063,5.348271554300414
4.104025896551956,4.64311740539599
2.8639086365262028,4.260020174956709
4.185707785974923,5.624075069392138
3.265726352267131,6.17179715256499
7.241726816737053,1.8950224624797012
5.639388096167151,6.015362052545369
4.0438444616716565,4.404092278506804
4.800679133619567,4.553313680897407
4.536480546429317,2.485994290505035
6.72849734717468,6.619427888055231
3.7799536111936956,2.800363508296229
5.7815973146791375,4.136318045280401
5.212929744981169,4.521007374282357
6.03730812660528,6.042123715484009
3.9116039323046237,2.924954066907417
2.625592403997377,5.915569068660808
3.2167111133239565,4.239775468551969
7.297142324809331,7.587112107425422
2.2332096547693903,5.565137293352228
6.9530876072584205,8.549085534309015
5.176571321596992,6.521982783010344
9.242693118938188,6.804623316888692
5.195657795405981,7.299347671727836
7.589749248450092,5.594626616272653
4.030977147986435,7.668075616030646
6.707000032227243,6.695925270225269
7.329082751684853,5.454760283557795
5.605383981741609,3.162151372132855
9.474245267953187,7.917607654198491
5.422084042978573,5.867580627252817
7.93478149770908,7.007061373696587
5.650163310951658,7.193862720209847
8.469539139395886,7.492562436560229
7.730611219074399,7.217262346156657
6.871585152268238,8.065809849953279
8.396439824160298,8.31261102854143
5.932652037228804,6.458186437382394
8.420956843456759,7.154110324979218
6.062592585742152,8.223055970801209
9.869698194032068,6.969400741376722
7.920710001631427,8.822075823843429
7.787825917138594,7.921633581456113
8.1396841177109,8.424484221233318
9.437451060201083,9.10928547425616
8.972168632285738,9.150055927215986
9.642121426585465,7.440318219669116
9.43684256980098,8.991346643398751
7.52595047952353,7.793760426087221
7.202719930309289,10.150153149864916
9.32628831680302,12.126662536272324
11.270214136213259,5.848762900445834
10.509109382672442,7.444327695712869
6.29209855805684,7.346705869626527
10.617868652195478,8.221898901740913
8.577710474165025,9.84055399830207
10.132813471973268,7.408663714993624
9.081710774470643,8.84358205166502
8.47258547463664,9.88469870817543
6.781547807552416,6.865566049251958
7.760308318989855,10.17631293935125
8.70687419462713,7.103106842698475
10.285399763278411,8.259008481177103
9.021954987633663,6.590300311878251
9.242984272775725,9.802557476173876
10.245882914798408,10.565444383201752
7.858579056973024,8.871853023616357
7.815054546779434,8.293740561596161
